OBJECTID,AREA,PERIMETER,ZN10OAKS_,ZN10OAKS_I,COMMENT,FEAT_NAME,DATAFILE,UNFILT_POS,GPS_HEIGHT,FILESOURCE,MAX_PDOP,CORR_TYPE,STD_DEV,HORZ_PREC,VERT_PREC,POINT_X,POINT_Y,SOURCEDATA,F_AREA,ACRES,INSIDE_X,INSIDE_Y,FID_1,FID1,AREA_1,PERIMETE_1,ZN10OAKS1,ZN10OAKS_1,COMMENT_1,FEAT_NAM_1,DATAFILE_1,UNFILT_P_1,GPS_HEIG_1,FILESOUR_1,MAX_PDOP_1,CORR_TYP_1,STD_DEV_1,HORZ_PRE_1,VERT_PRE_1,POINT_X_1,POINT_Y_1,Age,Age_2,cwd,fog,ppt,tmn,tmx
273,0,0,0,0,QUTO SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7193.70713,-448450.8713, ,0,0,0,0,272,518,0,0,0,0,QUTO SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7193.70713,-448450.8713,seedling,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
274,0,0,0,0,QUTO BWRSD IN BAPI, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7184.04854,-448447.4635, ,0,0,0,0,273,519,0,0,0,0,QUTO BWRSD IN BAPI, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7184.04854,-448447.4635,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
275,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7185.169351,-448444.6858, ,0,0,0,0,274,520,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7185.169351,-448444.6858,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
276,0,0,0,0,QUTO YOUNG, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7186.237774,-448441.2307, ,0,0,0,0,275,521,0,0,0,0,QUTO YOUNG, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7186.237774,-448441.2307,young,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
277,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7183.678751,-448414.9003, ,0,0,0,0,276,524,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7183.678751,-448414.9003,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
278,0,0,0,0,QUTO BIGBIG, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7175.683623,-448436.0551, ,0,0,0,0,277,525,0,0,0,0,QUTO BIGBIG, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7175.683623,-448436.0551,adult,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
279,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7173.82688,-448432.158, ,0,0,0,0,278,526,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7173.82688,-448432.158,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
280,0,0,0,0,QUTO YNG, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7167.105457,-448435.0609, ,0,0,0,0,279,527,0,0,0,0,QUTO YNG, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7167.105457,-448435.0609,young,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
281,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7165.073565,-448435.0756, ,0,0,0,0,280,528,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7165.073565,-448435.0756,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
282,0,0,0,0,QUTO CAGED SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7165.218629,-448414.6783, ,0,0,0,0,281,529,0,0,0,0,QUTO CAGED SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7165.218629,-448414.6783,seedling,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
283,0,0,0,0,QUTO NEW SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7153.879894,-448393.1967, ,0,0,0,0,282,530,0,0,0,0,QUTO NEW SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7153.879894,-448393.1967,seedling,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
284,0,0,0,0,QUTO NEW SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7154.281921,-448394.9285, ,0,0,0,0,283,531,0,0,0,0,QUTO NEW SEEDLING, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7154.281921,-448394.9285,seedling,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
285,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7150.082323,-448419.3319, ,0,0,0,0,284,532,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7150.082323,-448419.3319,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
286,0,0,0,0,QUTO IN ADFA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7151.157192,-448425.0104, ,0,0,0,0,285,533,0,0,0,0,QUTO IN ADFA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7151.157192,-448425.0104,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
287,0,0,0,0,QUTO IN ADFA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7150.046423,-448437.3473, ,0,0,0,0,286,534,0,0,0,0,QUTO IN ADFA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7150.046423,-448437.3473,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
288,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7132.492935,-448423.3426, ,0,0,0,0,287,535,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7132.492935,-448423.3426,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
289,0,0,0,0,QUTO WITH ELMA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7142.629501,-448413.7899, ,0,0,0,0,288,536,0,0,0,0,QUTO WITH ELMA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7142.629501,-448413.7899,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
290,0,0,0,0,QUTO BIG BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7120.182733,-448436.9311, ,0,0,0,0,289,537,0,0,0,0,QUTO BIG BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7120.182733,-448436.9311,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
291,0,0,0,0,QUTO IN ADFA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7142.239765,-448447.7447, ,0,0,0,0,290,538,0,0,0,0,QUTO IN ADFA, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7142.239765,-448447.7447,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
292,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7159.556465,-448464.5425, ,0,0,0,0,291,539,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7159.556465,-448464.5425,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
293,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7161.577752,-448466.4624, ,0,0,0,0,292,540,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7161.577752,-448466.4624,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
294,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7163.843738,-448475.883, ,0,0,0,0,293,541,0,0,0,0,QUTO BRWSD, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7163.843738,-448475.883,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
295,0,0,0,0,QUTO BRWSD IN BAPI, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7172.611603,-448478.5055, ,0,0,0,0,294,542,0,0,0,0,QUTO BRWSD IN BAPI, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Qutoaug5P.shp,0, ,0,0,0,-7172.611603,-448478.5055,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
296,0,0,0,0,quto, , ,0,435.838,C:\Temp\Laura K GPS Files\zone10\soledadP.shp,2.200000048,Realtime Corrected,0.058113,0.354,0.531,-10904.78979,-452417.8676, ,0,0,0,0,295,545,0,0,0,0,quto, , ,0,435.838,C:\Temp\Laura K GPS Files\zone10\soledadP.shp,2,Realtime Corrected,0,0,1,-10904.78979,-452417.8676,unknown,unknown,848.5130005,0.287158012,574.4130249,7.57460022,19.67720032
297,0,0,0,0,GRASSLAND AT RESTORATION SITE, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Burma7.shp,0, ,0,0,0,-10041.98463,-452096.9339, ,0,0,0,0,296,552,0,0,0,0,GRASSLAND AT RESTORATION SITE, , ,0,0,C:\Temp\Laura K GPS Files\zone10\Burma7.shp,0, ,0,0,0,-10041.98463,-452096.9339,unknown,unknown,837.9199829,0.288284004,581.8270264,7.609300137,19.44759941
298,0,0,0,0,REL5 BURMA RD NORTHEAST CORNER,Point_generic,bur50810.ssf,43,437.155,C:\Temp\Laura K GPS Files\zone10urmard.shp,0, ,0,0,0,-10052.79746,-452144.3848, ,0,0,0,0,297,570,0,0,0,0,REL5 BURMA RD NORTHEAST CORNER,Point_generic,bur50810.ssf,43,437.155,C:\Temp\Laura K GPS Files\zone10urmard.shp,0, ,0,0,0,-10052.79746,-452144.3848,unknown,unknown,837.9199829,0.288284004,581.8270264,7.609300137,19.44759941
299,0,0,414,414,7 STEMS 5 TO 20 IN DBH APPROX,Point_generic,soledad3.ssf,64,453.459,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-10116.58767,-451640.1213, ,0,0,0,0,298,596,0,0,414,414,7 STEMS 5 TO 20 IN DBH APPROX,Point_generic,soledad3.ssf,64,453.459,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-10116.58767,-451640.1213,unknown,unknown,845.1630249,0.348405987,580.5969849,7.552800179,19.75580025
300,0,0,496,496,1IND 10INCH DBH APPROX,Point_generic,arlingtn.ssf,41,339.952,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11341.34813,-452154.8889, ,0,0,0,0,299,597,0,0,496,496,1IND 10INCH DBH APPROX,Point_generic,arlingtn.ssf,41,339.952,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11341.34813,-452154.8889,unknown,unknown,851.6400146,0.288145989,571.6829834,7.517099857,19.89719963
301,0,0,497,497,1IND 20IN DBH HORIZ PILLBUGS,Point_generic,arlingtn.ssf,53,340.547,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11340.61343,-452155.4104, ,0,0,0,0,300,598,0,0,497,497,1IND 20IN DBH HORIZ PILLBUGS,Point_generic,arlingtn.ssf,53,340.547,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11340.61343,-452155.4104,unknown,unknown,851.6400146,0.288145989,571.6829834,7.517099857,19.89719963
302,0,0,498,498,1IND 25IN DBH ROOTS EXPOSED,Point_generic,arlingtn.ssf,36,341.469,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11339.8934,-452156.4314, ,0,0,0,0,301,599,0,0,498,498,1IND 25IN DBH ROOTS EXPOSED,Point_generic,arlingtn.ssf,36,341.469,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11339.8934,-452156.4314,unknown,unknown,851.6400146,0.288145989,571.6829834,7.517099857,19.89719963
303,0,0,499,499,4STEM BIG 20 TO 30 DBH GROWUPCYN,Point_generic,arlingtn.ssf,101,345.827,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11345.94329,-452160.2536, ,0,0,0,0,302,600,0,0,499,499,4STEM BIG 20 TO 30 DBH GROWUPCYN,Point_generic,arlingtn.ssf,101,345.827,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11345.94329,-452160.2536,unknown,unknown,840.5969849,0.295453012,577.9069824,7.487800121,19.7317009
304,0,0,501,501,STUMP OR ROOT SPROUT 2,Point_generic,arlingtn.ssf,38,344.892,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11342.94223,-452158.0918, ,0,0,0,0,303,602,0,0,501,501,STUMP OR ROOT SPROUT 2,Point_generic,arlingtn.ssf,38,344.892,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-11342.94223,-452158.0918,unknown,unknown,851.6400146,0.288145989,571.6829834,7.517099857,19.89719963
305,0,0,4,4,QTA QTY 30 TO 50 STEMS,Point_generic,blk91301.ssf,14,347.079,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7906.370763,-448747.7191, ,0,0,0,0,304,606,0,0,4,4,QTA QTY 30 TO 50 STEMS,Point_generic,blk91301.ssf,14,347.079,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7906.370763,-448747.7191,adult,young,890.5570068,0.354092002,537.5900269,7.443600178,20.63260078
306,0,0,5,5,QTB,Point_generic,blk91301.ssf,10,348.285,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7901.444993,-448748.1136, ,0,0,0,0,305,607,0,0,5,5,QTB,Point_generic,blk91301.ssf,10,348.285,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7901.444993,-448748.1136,unknown,unknown,890.5570068,0.354092002,537.5900269,7.443600178,20.63260078
307,0,0,6,6,QTB,Point_generic,blk91301.ssf,10,349.346,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7895.685446,-448747.7826, ,0,0,0,0,306,608,0,0,6,6,QTB,Point_generic,blk91301.ssf,10,349.346,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7895.685446,-448747.7826,unknown,unknown,890.5570068,0.354092002,537.5900269,7.443600178,20.63260078
308,0,0,7,7,QTSE,Point_generic,blk91301.ssf,10,348.743,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7897.636108,-448743.9757, ,0,0,0,0,307,609,0,0,7,7,QTSE,Point_generic,blk91301.ssf,10,348.743,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7897.636108,-448743.9757,seedling,unknown,890.5570068,0.354092002,537.5900269,7.443600178,20.63260078
309,0,0,8,8,QTB,Point_generic,blk91301.ssf,10,369.558,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7793.549875,-448726.0307, ,0,0,0,0,308,610,0,0,8,8,QTB,Point_generic,blk91301.ssf,10,369.558,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7793.549875,-448726.0307,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
310,0,0,9,9,QTB,Point_generic,blk91301.ssf,10,369.064,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7792.771211,-448725.0537, ,0,0,0,0,309,611,0,0,9,9,QTB,Point_generic,blk91301.ssf,10,369.064,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7792.771211,-448725.0537,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
311,0,0,11,11,QTSE,Point_generic,blk91301.ssf,10,362.872,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7765.104614,-448727.8651, ,0,0,0,0,310,613,0,0,11,11,QTSE,Point_generic,blk91301.ssf,10,362.872,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7765.104614,-448727.8651,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
312,0,0,12,12,QTB,Point_generic,blk91301.ssf,10,362.505,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7766.397723,-448725.0774, ,0,0,0,0,311,614,0,0,12,12,QTB,Point_generic,blk91301.ssf,10,362.505,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7766.397723,-448725.0774,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
313,0,0,13,13,QTSE,Point_generic,blk91301.ssf,10,362.649,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7767.85972,-448723.7846, ,0,0,0,0,312,615,0,0,13,13,QTSE,Point_generic,blk91301.ssf,10,362.649,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7767.85972,-448723.7846,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
314,0,0,14,14,QTB,Point_generic,blk91301.ssf,10,362.406,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7768.003054,-448722.2805, ,0,0,0,0,313,616,0,0,14,14,QTB,Point_generic,blk91301.ssf,10,362.406,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7768.003054,-448722.2805,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
315,0,0,15,15,QTB,Point_generic,blk91301.ssf,10,362.018,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7768.396165,-448720.7691, ,0,0,0,0,314,617,0,0,15,15,QTB,Point_generic,blk91301.ssf,10,362.018,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7768.396165,-448720.7691,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
316,0,0,16,16,QTB,Point_generic,blk91301.ssf,10,361.287,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7769.542386,-448717.2358, ,0,0,0,0,315,618,0,0,16,16,QTB,Point_generic,blk91301.ssf,10,361.287,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7769.542386,-448717.2358,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
317,0,0,17,17,QTSE,Point_generic,blk91301.ssf,10,363.257,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7760.428401,-448732.5019, ,0,0,0,0,316,619,0,0,17,17,QTSE,Point_generic,blk91301.ssf,10,363.257,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7760.428401,-448732.5019,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
318,0,0,18,18,QTSE,Point_generic,blk91301.ssf,10,363.51,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7760.002178,-448735.0142, ,0,0,0,0,317,620,0,0,18,18,QTSE,Point_generic,blk91301.ssf,10,363.51,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7760.002178,-448735.0142,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
319,0,0,19,19,QTSE,Point_generic,blk91301.ssf,10,362.985,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7747.766427,-448741.8725, ,0,0,0,0,318,621,0,0,19,19,QTSE,Point_generic,blk91301.ssf,10,362.985,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7747.766427,-448741.8725,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
320,0,0,20,20,QTB,Point_generic,blk91301.ssf,10,362.7,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7745.496434,-448741.1892, ,0,0,0,0,319,622,0,0,20,20,QTB,Point_generic,blk91301.ssf,10,362.7,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7745.496434,-448741.1892,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
321,0,0,21,21,QTB,Point_generic,blk91301.ssf,10,360.729,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7741.636001,-448739.5526, ,0,0,0,0,320,623,0,0,21,21,QTB,Point_generic,blk91301.ssf,10,360.729,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7741.636001,-448739.5526,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
322,0,0,22,22,QTSE,Point_generic,blk91301.ssf,10,361.056,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7742.741552,-448741.02, ,0,0,0,0,321,624,0,0,22,22,QTSE,Point_generic,blk91301.ssf,10,361.056,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7742.741552,-448741.02,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
323,0,0,23,23,QTSE,Point_generic,blk91301.ssf,10,360.578,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7740.214449,-448740.0942, ,0,0,0,0,322,625,0,0,23,23,QTSE,Point_generic,blk91301.ssf,10,360.578,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7740.214449,-448740.0942,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
324,0,0,24,24,QTSE,Point_generic,blk91301.ssf,10,359.365,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7741.599335,-448738.3037, ,0,0,0,0,323,626,0,0,24,24,QTSE,Point_generic,blk91301.ssf,10,359.365,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7741.599335,-448738.3037,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
325,0,0,25,25,QTSE,Point_generic,blk91301.ssf,10,359.093,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7742.95111,-448737.5142, ,0,0,0,0,324,627,0,0,25,25,QTSE,Point_generic,blk91301.ssf,10,359.093,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7742.95111,-448737.5142,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
326,0,0,26,26,QTA QTY POSSIBLY 100 STEMS,Point_generic,blk91301.ssf,35,358.762,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7741.38267,-448737.3102, ,0,0,0,0,325,628,0,0,26,26,QTA QTY POSSIBLY 100 STEMS,Point_generic,blk91301.ssf,35,358.762,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7741.38267,-448737.3102,adult,young,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
327,0,0,27,27,QTB,Point_generic,blk91301.ssf,10,358.209,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7739.806897,-448736.8565, ,0,0,0,0,326,629,0,0,27,27,QTB,Point_generic,blk91301.ssf,10,358.209,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7739.806897,-448736.8565,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
328,0,0,28,28,3 QTSE,Point_generic,blk91301.ssf,10,358.279,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7739.579119,-448737.6131, ,0,0,0,0,327,630,0,0,28,28,3 QTSE,Point_generic,blk91301.ssf,10,358.279,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7739.579119,-448737.6131,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
329,0,0,29,29,QTSE,Point_generic,blk91301.ssf,13,358.789,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7735.894907,-448737.7211, ,0,0,0,0,328,631,0,0,29,29,QTSE,Point_generic,blk91301.ssf,13,358.789,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7735.894907,-448737.7211,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
330,0,0,30,30,QTA,Point_generic,blk91301.ssf,5,359.047,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7731.336475,-448737.8549, ,0,0,0,0,329,632,0,0,30,30,QTA,Point_generic,blk91301.ssf,5,359.047,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7731.336475,-448737.8549,adult,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
